COUNT,SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
48,FCL,split,11-06-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FC02,
50,ELPROINTL,split,04-06-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EI03,
51,ROLLT,split,04-06-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=R05,
55,TWL,split,23-04-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TW04,
57,PITTIENG,split,16-04-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PL,
59,MENONBE,split,09-04-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MB01,
61,KSERASERA,split,30-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GPM,
63,KANSAINER,split,26-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KNP,
65,GRANULES,split,23-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI25,
66,AJANTPHARM,split,20-03-2015,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP22,
67,TECHM,split,19-03-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TM4,
72,HIKAL,split,27-02-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=H05,
81,POLYMED,split,02-02-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PM06,
82,TATACOFFEE,split,23-01-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TC14,
83,CORPBANK,split,22-01-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CB,
84,BANKBARODA,split,22-01-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BOB,
85,RSSOFTWARE,split,21-01-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RSS,
86,BERGEPAINT,split,08-01-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BPI02,
88,HATHWAY,split,06-01-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HCD,
89,MINDACORP,split,05-01-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MC23,
0,OAL,split,13-12-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/camphoralliedproducts/CAP,
1,BRITANNIA,split,29-11-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/britanniaindustries/BI,
8,DFMFOODS,split,01-11-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dfmfoods/DFM,
10,JINDWORLD,split,31-10-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/trading/jindalworldwide/JW01,
11,DAMODARIND,split,25-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/damodarthreads/DT,
14,IEX,split,19-10-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/frontlinesecurities/IEE,
15,APOLSINHOT,split,12-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/frontlinesecurities/ASH,
17,JMCPROJECT,split,04-10-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jmcprojectsindia/JMC,
18,KGKHOSLA,split,26-09-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/compressors/kirloskarpneumaticcompany/KGK,
21,ZENSARTECH,split,07-09-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/zensartechnologies/ZT02,
22,TIRUMALCHM,split,14-08-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/chemicals/thirumalaichemicals/TC07,
23,AIRAN,split,14-08-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/chemicals/thirumalaichemicals/A09,
24,SIGIND,split,13-08-2018,10.0,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/signetindustries/SF22,
26,GALLISPAT,split,07-08-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/gallanttispat/GI,
28,SHRENIK,split,09-07-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/otcointernational/S25,
29,FILATEX,split,27-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/filatexindia/FI06,
30,AVANTIFEED,split,26-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/aquaculture/avantifeeds/AF21,
31,CONCOR,split,26-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/transport/containercorporationindia/CCI,
32,UNIPLY,split,25-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniplyindustries/UI16,
33,VIKASPROP,split,22-06-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/adarshderivatives/AD03,
34,MCDOWELL-N,split,15-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedspirits/US,
36,BCP,split,14-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/plastics/swadeshiindustriesleasingcompany/PC13,
37,LUMAXTECH,split,07-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/lumaxautotechnologies/LAT01,
40,CITURGIBIO,split,26-04-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/chemicals/citurgiabiochemicals/CB03,
41,NBCC,split,25-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/citurgiabiochemicals/NBC01,
43,PHILIPCARB,split,19-04-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/chemicals/phillipscarbonblack/PCB01,
47,AMRUTANJAN,split,13-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/amrutanjanhealthcare/AHC01,
50,MARATHON,split,05-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/marathonnextgenrealty/MNR,
51,INDNIPPON,split,21-03-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/indianipponelectricals/INE,
53,SINGER,split,17-01-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/trading/singerindia/SI26,
0,KANORICHEM,split,31-12-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KCI01,
1,JPASSOCIAT,split,17-12-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JA02,
2,KRITIIND,split,13-12-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KII,
5,BANCOINDIA,split,23-11-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BPI,
6,SUBROS,split,20-11-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=S07,
8,GMDCLTD,split,08-11-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GMD,
9,RUCHISOYA,split,29-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RSI,
10,VIPULLTD,split,29-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=V04,
11,WSTCSTPAPR,split,26-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WCP,
12,GOCLCORP,split,26-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GOC01,
13,SABTN,split,25-10-2007,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SAB,
15,FAZETHREE,split,24-10-2007,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FTE,
16,ICSA,split,23-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ICS,
17,ADVANIHOTR,split,22-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AHR,
18,ASIANELEC,split,22-10-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AE11,
19,BLKASHYAP,split,22-10-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BLK,
20,LLOYDMETAL,split,19-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LME,
21,PENINLAND,split,16-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PL10,
22,ARSHIYA,split,12-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI60,
23,MANINDS,split,09-10-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MII,
24,ANANTRAJ,split,08-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ARI,
25,COMPUSOFT,split,08-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CS14,
26,JAICORPLTD,split,05-10-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JC08,
27,SHILPAMED,split,28-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM19,
28,GMRINFRA,split,28-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI27,
29,BATLIBOI,split,26-09-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=B02,
30,AMARAJABAT,split,19-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ARB,
31,ELECTCAST,split,17-09-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EC02,
32,AHLUCONT,split,14-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACI12,
33,GLENMARK,split,10-09-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GP08,
34,USHAMART,split,29-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UM01,
35,HIRECT,split,28-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HR01,
36,NIITLTD,split,24-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NII,
37,SANGHVIMOV,split,23-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM10,
38,EKC,split,21-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EKC,
40,APOLLOTYRE,split,17-08-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AT14,
41,DIVISLAB,split,03-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DL03,
43,EASUNREYRL,split,31-07-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ER,
44,SUNTV,split,23-07-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=STN01,
45,KSOILS,split,18-07-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KSO,
47,ALCHEM,split,05-07-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=A12,
49,ABB,split,28-06-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ABB,
50,COREEDUTEC,split,06-06-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CPT,
51,PAPERPROD,split,25-05-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PP,
52,THOMASCOOK,split,14-05-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TCI,
53,MIRZAINT,split,24-04-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI46,
55,PUNJLLOYD,split,29-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PL9,
56,NRBBEARING,split,26-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NRB,
57,SUVEN,split,23-03-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SLS01,
61,NIRMA,split,14-03-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=N,
62,DCHL,split,13-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DCH,
64,MFSL,split,12-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI,
65,MARICO,split,21-02-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=M13,
66,GOKEX,split,08-02-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GE05,
67,JIKIND,split,07-02-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JIK,
68,PARACABLES,split,25-01-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PC01,
70,PONDYOXIDE,split,15-01-2007,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PO03,
73,FINCABLES,split,08-01-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FC01,
74,BSOFT,split,04-01-2007,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KPI02,
6,CNOVAPETRO,split,05-12-2013,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CIL05,
9,RELAXO,split,22-11-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RF07,
10,GODREJPROP,split,21-11-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GP11,
16,ASHIANA,split,24-10-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AH07,
18,FEDERALBNK,split,17-10-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FB,
26,MAYURUNIQ,split,25-09-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MU,
28,ASTRAL,split,05-09-2013,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=APT02,
30,CCL,split,19-08-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CC10,
32,APCOTEXIND,split,14-08-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI58,
33,NTL,split,07-08-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST18,
34,NTL,split,07-08-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST18,
35,ASIANPAINT,split,30-07-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP31,
38,ADVANTA,split,05-07-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI39,
39,CENTRUM,split,03-07-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CF09,
40,ASHOKA,split,03-07-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AB,
41,WESTLIFE,split,12-06-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DIC,
49,PIIND,split,12-04-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PII,
50,SPYL,split,10-04-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SP09,
54,BILENERGY,split,26-03-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BES01,
55,RASOYPR,split,21-03-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RP22,
58,RAJRAYON,split,04-03-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RR01,
59,VKSPL,split,27-02-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VP,
60,M&MFIN,split,15-02-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MMF04,
65,20MICRONS,split,28-01-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=2M,
69,VISESHINFO,split,03-01-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VI15,
0,CABOTINDIA,split,10-12-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CI21,
2,PERMAGNET,split,16-05-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PM01,
3,IITL,split,09-04-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IIT01,
5,LFIC,split,01-01-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LFI01,
0,GULPOLY,split,27-12-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GP9,
3,ALANKIT,split,15-12-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EGJ,
4,KNRCON,split,13-12-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KC13,
7,SUNILHITEC,split,01-12-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SHE,
8,NIYATILEAS,split,29-11-2016,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NI08,
10,KPRMILL,split,29-11-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=M15,
11,CGCL,split,23-11-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MMF05,
12,KARURVYSYA,split,17-11-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KVB,
13,ICIL,split,11-11-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ICI07,
17,BHAGERIA,split,26-10-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BD02,
20,VIJIFIN,split,25-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VF08,
23,CAPLIPOINT,split,19-10-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CPL,
26,GAL,split,13-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GA01,
27,8KMILES,split,10-10-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PMS01,
29,GRASIM,split,06-10-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI01,
31,KAJARIACER,split,04-10-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KC06,
32,ROLLT,split,22-09-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=R05,
33,JMTAUTOLTD,split,21-09-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JMT02,
34,MINDAIND,split,12-09-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI4,
35,TRENT,split,12-09-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=T04,
37,BAJFINANCE,split,08-09-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BAF,
40,VGUARD,split,30-08-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VI02,
41,PILITA,split,24-08-2016,0.25,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI08,
42,PNCINFRA,split,12-08-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI26,
43,KTIL,split,11-08-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KTI04,
45,LLOYDMETAL,split,26-07-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LME,
46,SOLARINDS,split,13-07-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SII04,
47,LUXIND,split,06-06-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LHI,
48,NBCC,split,02-06-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NBC01,
52,PALREDTEC,split,26-04-2016,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FS05,
54,VIVIMEDLAB,split,06-04-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VL07,
57,UVSL,split,28-03-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LSI,
61,PRECWIRE,split,21-03-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PWI,
62,WELSPUNIND,split,21-03-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WI03,
63,TIDEWATER,split,16-03-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TWO,
64,RAMASTEEL,split,14-03-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RST,
65,PRAKASHSTL,split,03-03-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PS16,
66,BHANDARI,split,25-02-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BHE02,
67,SEQUENT,split,25-02-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PID01,
69,MOLDTECH,split,17-02-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MTT01,
70,MOLDTKPAC,split,17-02-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MTP01,
74,STAMPEDE,split,07-01-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BS11,
75,GREENPLY,split,06-01-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI19,
3,MMWL,split,15-11-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MM06,
4,JUBILANT,split,12-11-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JO03,
5,GUFICBIO,split,29-10-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GB04,
6,MOTHERSUMI,split,22-10-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MSS01,
8,ASAHIINDIA,split,08-10-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AIG01,
11,BALAJITELE,split,23-09-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BT06,
12,ARVINDREM,split,23-09-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AR06,
13,DSSL,split,19-09-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DSS01,
16,JUMPNET,split,24-07-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CG02,
18,SANWARIA,split,11-06-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SAO,
19,PTL,split,27-05-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PTL06,
20,FDC,split,14-05-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FDC,
23,PANORAMUNI,split,13-03-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PU,
24,SMARTLINK,split,28-02-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SNS01,
